X1,Datetime,TweetId,Text,FoundWord,start_text,end_text,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code
1714,2021-02-19 23:47:18+00:00,1362911669194809348,"One more night of freezing temps with a hard freeze in the Lakes Area with a light freeze if forecast for the Triangle.  A slow warming trend is forecast through the weekend in SE Texas.  Could be near 70 by Wednesday.  #12NewsNowWeather
https://t.co/dE7HWlZE8Y https://t.co/EMabVFAaYd",Texas,180,185,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1715,2021-02-19 23:47:17+00:00,1362911666652987392,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipme… https://t.co/YPXmk231kL https://t.co/pBhZgg8z2l",Caprari,53,60,ITA,0.9528108835220337,Emilia-Romagna,44.55801,10.53834,ITA,8961334,Ca' Caprari,P,PPL
1716,2021-02-19 23:47:17+00:00,1362911666652987392,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipme… https://t.co/YPXmk231kL https://t.co/pBhZgg8z2l",VietNam,64,71,VNM,0.9571880102157593,NA,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI
1717,2021-02-19 23:47:17+00:00,1362911666652987392,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipme… https://t.co/YPXmk231kL https://t.co/pBhZgg8z2l",VietNam,151,158,VNM,0.9571880102157593,NA,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI
1718,2021-02-19 23:47:17+00:00,1362911664669089800,"@DonnaDiva Flash news: it wasn't her tweets. Bernie is a mensch and cares not one bit abt it. It is her track record - outing a sexual assault victim as a power move, editing NYPD's police brutality records at the behest of Bloomberg, brazenly advocating stealing Libya's oil and many more.",Libya,264,269,LBY,0.9516947865486145,NA,28,17,LBY,2215636,Libya,A,PCLI
1719,2021-02-19 23:47:16+00:00,1362911663687692290,"@deerbats Youre in austin right??
rowlett still has potable water we just have a ""please decrease usage"" alert rn

i know royse city and rockwall have the boil first alerts but they still have water afaik
ive been hearing north and south of us were hit so fuckin hard tho ;;;;",austin,19,25,USA,0.9571880102157593,Texas,30.26715,-97.74306,USA,4671654,Austin,P,PPLA
1720,2021-02-19 23:47:16+00:00,1362911663687692290,"@deerbats Youre in austin right??
rowlett still has potable water we just have a ""please decrease usage"" alert rn

i know royse city and rockwall have the boil first alerts but they still have water afaik
ive been hearing north and south of us were hit so fuckin hard tho ;;;;",royse city,122,132,USA,0.9637409448623657,Texas,32.97512,-96.33248,USA,4724241,Royse City,P,PPL
1721,2021-02-19 23:47:16+00:00,1362911663687692290,"@deerbats Youre in austin right??
rowlett still has potable water we just have a ""please decrease usage"" alert rn

i know royse city and rockwall have the boil first alerts but they still have water afaik
ive been hearing north and south of us were hit so fuckin hard tho ;;;;",rockwall,137,145,USA,0.9571880102157593,Texas,32.89773,-96.40777,USA,4723410,Rockwall County,A,ADM2
1722,2021-02-19 23:47:16+00:00,1362911663003824128,Let's go! We recorded this ep on a Tuesday night... The snow in Long Island was there... Fish were removed from a body of water in Long Island.... In Texas? I'm pretty sure I ate a bunch of chicken before I ate a bunch of yogurts. Then.... We got together and MADE HISTORY https://t.co/Bo0k9n3jiG,Long Island,64,75,BHS,0.8137965798377991,Long Island,23.21667,-75.11167,BHS,3572005,Long Island,A,ADM1
1723,2021-02-19 23:47:16+00:00,1362911663003824128,Let's go! We recorded this ep on a Tuesday night... The snow in Long Island was there... Fish were removed from a body of water in Long Island.... In Texas? I'm pretty sure I ate a bunch of chicken before I ate a bunch of yogurts. Then.... We got together and MADE HISTORY https://t.co/Bo0k9n3jiG,Long Island,131,142,BHS,0.8137965798377991,Long Island,23.21667,-75.11167,BHS,3572005,Long Island,A,ADM1
1724,2021-02-19 23:47:16+00:00,1362911663003824128,Let's go! We recorded this ep on a Tuesday night... The snow in Long Island was there... Fish were removed from a body of water in Long Island.... In Texas? I'm pretty sure I ate a bunch of chicken before I ate a bunch of yogurts. Then.... We got together and MADE HISTORY https://t.co/Bo0k9n3jiG,Texas,150,155,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1725,2021-02-19 23:47:16+00:00,1362911662886424576,"After living through several once in 100 year weather events, I think Houston is gonna be in big trouble once climate change accelerates",Houston,70,77,USA,0.9571880102157593,Texas,29.76328,-95.36327,USA,4699066,Houston,P,PPLA2
1726,2021-02-19 23:47:13+00:00,1362911648332316672,Philly pot holes unlock all your doors and change ya station from Power 99 to WDAS https://t.co/Y1RamwM9CY,Philly,0,6,USA,0.9637409448623657,Pennsylvania,39.95233,-75.16379,USA,4560349,Philadelphia,P,PPLA2
1727,2021-02-19 23:47:13+00:00,1362911648277803009,Y’all swore y’all was ready for the cold weather during summer now look at y’all all sad.,y’,12,14,GBR,0.5339667797088623,,,,,,,,
1728,2021-02-19 23:47:13+00:00,1362911648277803009,Y’all swore y’all was ready for the cold weather during summer now look at y’all all sad.,y’,75,77,GBR,0.5339667797088623,,,,,,,,
1729,2021-02-19 23:47:12+00:00,1362911647094947841,"Ted Cruz is investigating the power failures. He's teamed up with OJ Simpson who is still looking for Nicole's murderer.

Apparently they have a hot lead that a golf course in Cancun might have something to do with both.... https://t.co/wPbvFzEGdh",Cancun,176,182,MEX,0.9571880102157593,Quintana Roo,21.17429,-86.84656,MEX,3531673,Cancún,P,PPL
1730,2021-02-19 23:47:12+00:00,1362911644217663491,"Since MBS of Saudi Arab in power, highest numbers of conspiracy did against Turkey Pakistan Iran. Over confidence criminal society.",Turkey,76,82,TUR,0.954474687576294,NA,39,35,TUR,298795,Republic of Turkey,A,PCLI
1731,2021-02-19 23:47:12+00:00,1362911644217663491,"Since MBS of Saudi Arab in power, highest numbers of conspiracy did against Turkey Pakistan Iran. Over confidence criminal society.",Pakistan,83,91,PAK,0.6043712496757507,Punjab,33.5909,73.1224,PAK,7038755,Pakistan International Airlines Colony,P,PPLX
1732,2021-02-19 23:47:12+00:00,1362911644217663491,"Since MBS of Saudi Arab in power, highest numbers of conspiracy did against Turkey Pakistan Iran. Over confidence criminal society.",Iran,92,96,IRN,0.9453299641609192,NA,32,53,IRN,130758,Islamic Republic of Iran,A,PCLI
1733,2021-02-19 23:47:11+00:00,1362911638802882563,"@SPIRIT0FFUN Elsa just gave her suitor an apologetic smile while the children celebrated Jamie’s victory over Jack Frost in the Great Burgess Snow Race. 

“Jeg beklager, kjære,” she apologized, sneaking him a ‘runner up’ kiss to his cheek while nobody was—",Great Burgess Snow Race,128,151,USA,0.24821266531944275,,,,,,,,
1734,2021-02-19 23:47:09+00:00,1362911632544960512,"A Texas Mayor has resigned after telling residents to fend for themselves while much of the state grapples with a deadly and record-breaking winter storm.  On Tuesday, February 16, millions […]
The post Texas Mayor Resigns After Controversial Facebook... https://t.co/btgF64kg8h",Texas,2,7,USA,0.9612489938735962,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1735,2021-02-19 23:47:09+00:00,1362911632544960512,"A Texas Mayor has resigned after telling residents to fend for themselves while much of the state grapples with a deadly and record-breaking winter storm.  On Tuesday, February 16, millions […]
The post Texas Mayor Resigns After Controversial Facebook... https://t.co/btgF64kg8h",Texas,203,208,USA,0.9612489938735962,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1736,2021-02-19 23:47:08+00:00,1362911629244047364,Who might be next in line from Nebraska in the 2022 recruiting class for an offer from the Huskers or other significant Power Five attention? https://t.co/kjVQkFHPUm,Nebraska,31,39,USA,0.9634982943534851,Nebraska,41.50028,-99.75067,USA,5073708,Nebraska,A,ADM1
1737,2021-02-19 23:47:08+00:00,1362911627926851586,"@DanRather Thank you for you words, Mr
 Rather. I truly hope all the great people in Texas find peace, warmth, hot (running) water and power asap. The people responsible MUST be held accountable...we must help to heal the pain and suffering, all Texans are experiencing...🙏🙏❤❤🙏",Texas,85,90,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1738,2021-02-19 23:47:07+00:00,1362911625607487490,@gediandco USA need power and change,USA,11,14,USA,0.9516947865486145,Louisiana,29.2605,-89.35478,USA,4319780,Chevron USA Incorporated Seaplane Base,S,AIRP
1739,2021-02-19 23:47:07+00:00,1362911625230114816,Overnight Health Care: Biden visits Pfizer vaccine manufacturing plant in Michigan | Snow delays 6 million doses | Israeli study provides new evidence in one-dose debate https://t.co/SVkLYMofdH,Michigan,74,82,USA,0.9589691162109375,Michigan,44.25029,-85.50033,USA,5001836,Michigan,A,ADM1
1740,2021-02-19 23:47:06+00:00,1362911621874655238,"@theestallion i know this is a long shot..but if i could get some help i’d really appreciate it. my grandma’s heater went out during chicago’s snow storm and my sister and i are in the process to replace it, but are already struggling to make ends meet. i’d appreciate any help! $MiaNicoleBella",chicago,133,140,USA,0.9571880102157593,Illinois,41.85003,-87.65005,USA,4887398,Chicago,P,PPLA2
1741,2021-02-19 23:47:06+00:00,1362911621727674369,"I haven’t showered in a week and am getting water from the creek outside my apartment to flush my toilet. Yeah, Cancun sounds real good about now https://t.co/iyQEsu7Toa",Cancun,112,118,MEX,0.9571880102157593,Quintana Roo,21.17429,-86.84656,MEX,3531673,Cancún,P,PPL
1742,2021-02-19 23:47:06+00:00,1362911621631250433,"@mpuckett259 @Joey_vm_Ware @digital_kungfu 24% of TX power come from Wind. And yes the companies should have winterized them.

All energy sources failed this round. Even backup plans failed.

Never Again! I don’t trust the government to fix it so I will be getting a generator to run a few of the things in my house.",TX,50,52,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
1743,2021-02-19 23:47:05+00:00,1362911615444803593,"New Maps planned for Overwatch 2! New York &amp; Rome, absolutely beautiful. Who else is excited?!  
@Blizzard_Ent  #blizzcon #BlizzConline #overwatch2 #newmaps #newcontent https://t.co/hpvJhVrWqM",New Maps,0,8,USA,0.9637409448623657,Kentucky,38.51758,-83.84187,USA,4300149,Mays Lick,P,PPL
1744,2021-02-19 23:47:05+00:00,1362911615444803593,"New Maps planned for Overwatch 2! New York &amp; Rome, absolutely beautiful. Who else is excited?!  
@Blizzard_Ent  #blizzcon #BlizzConline #overwatch2 #newmaps #newcontent https://t.co/hpvJhVrWqM",Rome,49,53,ITA,0.9571880102157593,Latium,41.89193,12.51133,ITA,3169070,Rome,P,PPLC
1745,2021-02-19 23:47:05+00:00,1362911615042154498,Some procedures at Memphis-area hospitals suspended due to water problems https://t.co/fspNNZlRm1,Memphis,19,26,USA,0.7178229093551636,Tennessee,35.14953,-90.04898,USA,4641239,Memphis,P,PPLA2
1746,2021-02-19 23:47:05+00:00,1362911614786101252,"&gt; The Houston Chronicle reports that more than two dozen people in Harris County alone have died from events related to this week’s icy weather. And the threat is far from over. Thousands of Texans are still without electricity, food and clean water. https://t.co/KwbCclqcso",Harris,70,76,USA,0.9637409448623657,Minnesota,45.58635,-92.97466,USA,5029405,Harris,P,PPL
1747,2021-02-19 23:47:05+00:00,1362911613792174084,@HodaAndJenna Texas was hit hard with that winter storm,Texas,14,19,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1748,2021-02-19 23:47:02+00:00,1362911602052263937,"we’re expecting snow overnight and I really can’t wait to make my little snowball and hold a lighter to it to show y’all how dumb y’all look. THATS JUST WHAT IT DOES WHEN ITS COMPACTED!

the snow isn’t a fucking conspiracy https://t.co/mYdw419S8y",y’,115,117,GBR,0.5339667797088623,,,,,,,,
1749,2021-02-19 23:47:02+00:00,1362911602052263937,"we’re expecting snow overnight and I really can’t wait to make my little snowball and hold a lighter to it to show y’all how dumb y’all look. THATS JUST WHAT IT DOES WHEN ITS COMPACTED!

the snow isn’t a fucking conspiracy https://t.co/mYdw419S8y",y’,130,132,GBR,0.5339667797088623,,,,,,,,
1750,2021-02-19 23:47:01+00:00,1362911600156499968,"@marcellotuita @vaidesmaiar Old aconteceu com a ju,lucas,bill,gil,sarah,carla e agr a camilla.",ju,48,50,CHE,0.28365933895111084,,,,,,,,
1751,2021-02-19 23:47:00+00:00,1362911595920117760,"Pfizer effective one shot is front page on WSJ. 

It’s no where to be found on NYT. They have no coverage of it

What’s more important right now than doubling our vaccine rate? (Ok after getting Texas water back)",Texas,195,200,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1752,2021-02-19 23:46:59+00:00,1362911592560660480,"Antes de matar HotS lo vendieron como uno de los pilares de Blizzard y que estaban haciendo contenido a punta pala... y de repente dijeron lo contrario.

Overwatch me está dando la misma sensación. Y de nuevo, ojalá me equivoque porque hay mucha gente que le encanta el juego.",punta pala,104,114,MEX,0.9048774242401123,Sinaloa,23.1865,-106.42463,MEX,9189192,Punta Pala,T,PT
1753,2021-02-19 23:46:59+00:00,1362911589129715713,"@weathernetwork Hi there we seem to be having problems again with out local weather not displaying on our tv we are with bell.. and in the Pembroke area ... started not updated feb 17,2021 in the morning. This happened a year ago as well for a few months but then it was back... please check into",Pembroke,139,147,CAN,0.28365933895111084,,,,,,,,
1754,2021-02-19 23:46:58+00:00,1362911586659299333,"Having no water or lights at times growing up taught me how to survive, be strategic &amp; how to adapt. That doesn't make you POOR, it just shows you that having those resources are a PRIVILEGE. So while things have been rough in TX the past 5 days, be grateful you learned sumn",TX,231,233,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
1755,2021-02-19 23:46:58+00:00,1362911585208053762,Sydney bought me an ice blue N64🥺😍,Sydney,0,6,AUS,0.9571880102157593,New South Wales,-33.86785,151.20732,AUS,2147714,Sydney,P,PPLA
1756,2021-02-19 23:46:58+00:00,1362911584750735362,All power and solidarity to @AlphabetWorkers.,@AlphabetWorkers,28,44,,0.0,,,,,,,,
1757,2021-02-19 23:46:57+00:00,1362911581965852674,@CriticalBard I agree - I also think the bells of Notre dame is slept on talk about power and goosebumps that whole opening is spine chilling.,Notre,50,55,FRA,0.9571880102157593,Normandy,49.48833,1.04833,FRA,6443367,Notre-Dame-de-Bondeville,A,ADM4
1758,2021-02-19 23:46:57+00:00,1362911581810667521,"Ja det blir tbc classic och D2 remaster. Men jäklar vilken spillra, om ens det, som Blizzard är av sitt forna jag.",som Blizzard är,80,95,SWE,0.24821266531944275,,,,,,,,
1759,2021-02-19 23:46:57+00:00,1362911580451713033,WE investigated the last #Texas Power Disaster 2011 - Feds  gave the #Republican  Governor all the info they needed to FIX their problems but as usual the #GOP idiots thought they knew better then the rest of the world #Houston  #Dallas #Austin #AbbottFailedTexas  #MAGA #USA https://t.co/3acW5B3OIV,Houston,220,227,USA,0.9571880102157593,Texas,29.76328,-95.36327,USA,4699066,Houston,P,PPLA2
